Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"The Effect of Chronic Exercise Training on Leptin: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.","/pubmed/29582381","Fedewa MV, Hathaway ED, Ward-Ritacco CL, Williams TD, Dobbs WC.","Sports Med. 2018 Jun;48(6):1437-1450. doi: 10.1007/s40279-018-0897-1. Review.","Sports Med.  2018","PubMed","citation","PMID:29582381","pubmed","29582381","create date:2018/03/28 | first author:Fedewa MV",
"Protein Availability and Satellite Cell Dynamics in Skeletal Muscle.","/pubmed/29557519","Shamim B, Hawley JA, Camera DM.","Sports Med. 2018 Jun;48(6):1329-1343. doi: 10.1007/s40279-018-0883-7. Review.","Sports Med.  2018","PubMed","citation","PMID:29557519","pubmed","29557519","create date:2018/03/21 | first author:Shamim B",
"Behavioral and Neural Evidence of the Rewarding Value of Exercise Behaviors: A Systematic Review.","/pubmed/29556981","Cheval B, Radel R, Neva JL, Boyd LA, Swinnen SP, Sander D, Boisgontier MP.","Sports Med. 2018 Jun;48(6):1389-1404. doi: 10.1007/s40279-018-0898-0. Review.","Sports Med.  2018","PubMed","citation","PMID:29556981","pubmed","29556981","create date:2018/03/21 | first author:Cheval B",
"Human Performance in Motorcycle Road Racing: A Review of the Literature.","/pubmed/29536263","D'Artibale E, Laursen PB, Cronin JB.","Sports Med. 2018 Jun;48(6):1345-1356. doi: 10.1007/s40279-018-0895-3. Review.","Sports Med.  2018","PubMed","citation","PMID:29536263","pubmed","29536263","create date:2018/03/15 | first author:D'Artibale E",
"Relative Age Effects Across and Within Female Sport Contexts: A Systematic Review and Meta-Analysis.","/pubmed/29536262","Smith KL, Weir PL, Till K, Romann M, Cobley S.","Sports Med. 2018 Jun;48(6):1451-1478. doi: 10.1007/s40279-018-0890-8. Review. Erratum in: Sports Med. 2018 Apr 17;:. ","Sports Med.  2018","PubMed","citation","PMID:29536262","pubmed","29536262","create date:2018/03/15 | first author:Smith KL",
"Author's Reply to Li et al: Comment on: ""Effect of High-Intensity Interval Training on Total, Abdominal and Visceral Fat Mass: A Meta-Analysis"".","/pubmed/29524162","Maillard F, Pereira B, Boisseau N.","Sports Med. 2018 Jun;48(6):1515-1516. doi: 10.1007/s40279-018-0882-8. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29524162","pubmed","29524162","create date:2018/03/11 | first author:Maillard F",
"Comment on: ""Effect of High-Intensity Interval Training on Total, Abdominal and Visceral Fat Mass: A Meta-Analysis"".","/pubmed/29524161","Li M, Chen H, Chen C, Zhu T.","Sports Med. 2018 Jun;48(6):1513-1514. doi: 10.1007/s40279-018-0891-7. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29524161","pubmed","29524161","create date:2018/03/11 | first author:Li M",
"Exercise Professionals with Advanced Clinical Training Should be Afforded Greater Responsibility in Pre-Participation Exercise Screening: A New Collaborative Model between Exercise Professionals and Physicians.","/pubmed/29524159","Maiorana AJ, Williams AD, Askew CD, Levinger I, Coombes J, Vicenzino B, Davison K, Smart NA, Selig SE.","Sports Med. 2018 Jun;48(6):1293-1302. doi: 10.1007/s40279-018-0888-2.","Sports Med.  2018","PubMed","citation","PMID:29524159 | PMCID:PMC5948234","pubmed","29524159","create date:2018/03/11 | first author:Maiorana AJ",
"Analysis of Lower Extremity Proprioception for Anterior Cruciate Ligament Injury Prevention: Current Opinion.","/pubmed/29488166","Nagai T, Schilaty ND, Strauss JD, Crowley EM, Hewett TE.","Sports Med. 2018 Jun;48(6):1303-1309. doi: 10.1007/s40279-018-0889-1.","Sports Med.  2018","PubMed","citation","PMID:29488166 | PMCID:PMC5949077","pubmed","29488166","create date:2018/03/01 | first author:Nagai T",
"Turning Up the Heat: An Evaluation of the Evidence for Heating to Promote Exercise Recovery, Muscle Rehabilitation and Adaptation.","/pubmed/29470824","McGorm H, Roberts LA, Coombes JS, Peake JM.","Sports Med. 2018 Jun;48(6):1311-1328. doi: 10.1007/s40279-018-0876-6. Review.","Sports Med.  2018","PubMed","citation","PMID:29470824","pubmed","29470824","create date:2018/02/23 | first author:McGorm H",
"Perceptual Modification of the Built Environment to Influence Behavior Associated with Physical Activity: Quasi-Experimental Field Studies of a Stair Banister Illusion.","/pubmed/29450832","Masters R, Capio C, Poolton J, Uiga L.","Sports Med. 2018 Jun;48(6):1505-1511. doi: 10.1007/s40279-018-0869-5.","Sports Med.  2018","PubMed","citation","PMID:29450832","pubmed","29450832","create date:2018/02/17 | first author:Masters R",
"Comment on: ""Talent Identification in Sport: A Systematic Review"".","/pubmed/29429139","Bergkamp TLG, Niessen ASM, den Hartigh RJR, Frencken WGP, Meijer RR.","Sports Med. 2018 Jun;48(6):1517-1519. doi: 10.1007/s40279-018-0868-6. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29429139","pubmed","29429139","create date:2018/02/13 | first author:Bergkamp TLG",
"The Effects of Postprandial Exercise on Glucose Control in Individuals with Type 2 Diabetes: A Systematic Review.","/pubmed/29396781","Borror A, Zieff G, Battaglini C, Stoner L.","Sports Med. 2018 Jun;48(6):1479-1491. doi: 10.1007/s40279-018-0864-x. Review.","Sports Med.  2018","PubMed","citation","PMID:29396781","pubmed","29396781","create date:2018/02/06 | first author:Borror A",
"Correction to: Beta2-Agonist Doping Control and Optical Isomer Challenges.","/pubmed/29363052","Jacobson GA, Fawcett JP.","Sports Med. 2018 Jun;48(6):1523. doi: 10.1007/s40279-018-0859-7.","Sports Med.  2018","PubMed","citation","PMID:29363052","pubmed","29363052","create date:2018/01/25 | first author:Jacobson GA",
"A Multinational Cluster Randomised Controlled Trial to Assess the Efficacy of '11+ Kids': A Warm-Up Programme to Prevent Injuries in Children's Football.","/pubmed/29273936","Rössler R, Junge A, Bizzini M, Verhagen E, Chomiak J, Aus der Fünten K, Meyer T, Dvorak J, Lichtenstein E, Beaudouin F, Faude O.","Sports Med. 2018 Jun;48(6):1493-1504. doi: 10.1007/s40279-017-0834-8.","Sports Med.  2018","PubMed","citation","PMID:29273936 | PMCID:PMC5948238","pubmed","29273936","create date:2017/12/24 | first author:Rössler R",
"Correction to: A Comparison of the Energetic Cost of Running in Marathon Racing Shoes.","/pubmed/29249085","Hoogkamer W, Kipp S, Frank JH, Farina EM, Luo G, Kram R.","Sports Med. 2018 Jun;48(6):1521-1522. doi: 10.1007/s40279-017-0840-x.","Sports Med.  2018","PubMed","citation","PMID:29249085","pubmed","29249085","create date:2017/12/19 | first author:Hoogkamer W",
"Monitoring of Post-match Fatigue in Professional Soccer: Welcome to the Real World.","/pubmed/29740792","Carling C, Lacome M, McCall A, Dupont G, Le Gall F, Simpson B, Buchheit M.","Sports Med. 2018 May 8. doi: 10.1007/s40279-018-0935-z. [Epub ahead of print]","Sports Med.  2018","PubMed","citation","PMID:29740792 | PMCID:PMC6244616","pubmed","29740792","create date:2018/05/10 | first author:Carling C",
"Effects and Dose-Response Relationship of Balance Training on Balance Performance in Youth: A Systematic Review and Meta-Analysis.","/pubmed/29736728","Gebel A, Lesinski M, Behm DG, Granacher U.","Sports Med. 2018 May 7. doi: 10.1007/s40279-018-0926-0. [Epub ahead of print] Review.","Sports Med.  2018","PubMed","citation","PMID:29736728","pubmed","29736728","create date:2018/05/08 | first author:Gebel A",
"The Effects of an Oral Taurine Dose and Supplementation Period on Endurance Exercise Performance in Humans: A Meta-Analysis.","/pubmed/29546641","Waldron M, Patterson SD, Tallent J, Jeffries O.","Sports Med. 2018 May;48(5):1247-1253. doi: 10.1007/s40279-018-0896-2. Review.","Sports Med.  2018","PubMed","citation","PMID:29546641","pubmed","29546641","create date:2018/03/17 | first author:Waldron M",
"Effects and Dose-Response Relationships of Motor Imagery Practice on Strength Development in Healthy Adult Populations: a Systematic Review and Meta-analysis.","/pubmed/29541965","Paravlic AH, Slimani M, Tod D, Marusic U, Milanovic Z, Pisot R.","Sports Med. 2018 May;48(5):1165-1187. doi: 10.1007/s40279-018-0874-8. Review.","Sports Med.  2018","PubMed","citation","PMID:29541965","pubmed","29541965","create date:2018/03/16 | first author:Paravlic AH",
"Aerobic Interval vs. Continuous Training in Patients with Coronary Artery Disease or Heart Failure: An Updated Systematic Review and Meta-Analysis with a Focus on Secondary Outcomes.","/pubmed/29502328","Pattyn N, Beulque R, Cornelissen V.","Sports Med. 2018 May;48(5):1189-1205. doi: 10.1007/s40279-018-0885-5. Review.","Sports Med.  2018","PubMed","citation","PMID:29502328","pubmed","29502328","create date:2018/03/05 | first author:Pattyn N",
"A New Direction to Athletic Performance: Understanding the Acute and Longitudinal Responses to Backward Running.","/pubmed/29498028","Uthoff A, Oliver J, Cronin J, Harrison C, Winwood P.","Sports Med. 2018 May;48(5):1083-1096. doi: 10.1007/s40279-018-0877-5. Review.","Sports Med.  2018","PubMed","citation","PMID:29498028","pubmed","29498028","create date:2018/03/03 | first author:Uthoff A",
"Wearable Inertial Sensor Systems for Lower Limb Exercise Detection and Evaluation: A Systematic Review.","/pubmed/29476427","O'Reilly M, Caulfield B, Ward T, Johnston W, Doherty C.","Sports Med. 2018 May;48(5):1221-1246. doi: 10.1007/s40279-018-0878-4. Review.","Sports Med.  2018","PubMed","citation","PMID:29476427","pubmed","29476427","create date:2018/02/25 | first author:O'Reilly M",
"Effect of Resistance Training Frequency on Gains in Muscular Strength: A Systematic Review and Meta-Analysis.","/pubmed/29470825","Grgic J, Schoenfeld BJ, Davies TB, Lazinica B, Krieger JW, Pedisic Z.","Sports Med. 2018 May;48(5):1207-1220. doi: 10.1007/s40279-018-0872-x. Review.","Sports Med.  2018","PubMed","citation","PMID:29470825","pubmed","29470825","create date:2018/02/23 | first author:Grgic J",
"Methodological Characteristics and Future Directions for Plyometric Jump Training Research: A Scoping Review.","/pubmed/29470823","Ramirez-Campillo R, Álvarez C, García-Hermoso A, Ramírez-Vélez R, Gentil P, Asadi A, Chaabene H, Moran J, Meylan C, García-de-Alcaraz A, Sanchez-Sanchez J, Nakamura FY, Granacher U, Kraemer W, Izquierdo M.","Sports Med. 2018 May;48(5):1059-1081. doi: 10.1007/s40279-018-0870-z. Review.","Sports Med.  2018","PubMed","citation","PMID:29470823","pubmed","29470823","create date:2018/02/23 | first author:Ramirez-Campillo R",
"Neuromuscular Control Deficits and the Risk of Subsequent Injury after a Concussion: A Scoping Review.","/pubmed/29453743","Howell DR, Lynall RC, Buckley TA, Herman DC.","Sports Med. 2018 May;48(5):1097-1115. doi: 10.1007/s40279-018-0871-y. Review.","Sports Med.  2018","PubMed","citation","PMID:29453743 | PMCID:PMC6037312","pubmed","29453743","create date:2018/02/18 | first author:Howell DR",
"The Effect of Physical Activity Interventions on Glycosylated Haemoglobin (HbA(1c)) in Non-diabetic Populations: A Systematic Review and Meta-analysis.","/pubmed/29453742","Cavero-Redondo I, Peleteiro B, Álvarez-Bueno C, Artero EG, Garrido-Miguel M, Martinez-Vizcaíno V.","Sports Med. 2018 May;48(5):1151-1164. doi: 10.1007/s40279-018-0861-0. Review.","Sports Med.  2018","PubMed","citation","PMID:29453742","pubmed","29453742","create date:2018/02/18 | first author:Cavero-Redondo I",
"Fuel for the Work Required: A Theoretical Framework for Carbohydrate Periodization and the Glycogen Threshold Hypothesis.","/pubmed/29453741","Impey SG, Hearris MA, Hammond KM, Bartlett JD, Louis J, Close GL, Morton JP.","Sports Med. 2018 May;48(5):1031-1048. doi: 10.1007/s40279-018-0867-7.","Sports Med.  2018","PubMed","citation","PMID:29453741 | PMCID:PMC5889771","pubmed","29453741","create date:2018/02/18 | first author:Impey SG",
"Comment on: Volume for Muscle Hypertrophy and Health Outcomes: The Most Effective Variable in Resistance Training.","/pubmed/29396783","Souza DC, Viana RB, Coswig VS, Fisher JP, Steele J, Gentil P.","Sports Med. 2018 May;48(5):1281-1284. doi: 10.1007/s40279-018-0865-9. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29396783","pubmed","29396783","create date:2018/02/06 | first author:Souza DC",
"Author's Reply to Souza et al: Comment on: ""Volume for Muscle Hypertrophy and Health Outcomes: The Most Effective Variable in Resistance Training"".","/pubmed/29396782","Figueiredo VC, de Salles BF, Trajano GS.","Sports Med. 2018 May;48(5):1285-1287. doi: 10.1007/s40279-018-0866-8. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29396782","pubmed","29396782","create date:2018/02/06 | first author:Figueiredo VC",
"Effects of Strength Training on the Physiological Determinants of Middle- and Long-Distance Running Performance: A Systematic Review.","/pubmed/29249083","Blagrove RC, Howatson G, Hayes PR.","Sports Med. 2018 May;48(5):1117-1149. doi: 10.1007/s40279-017-0835-7. Review.","Sports Med.  2018","PubMed","citation","PMID:29249083 | PMCID:PMC5889786","pubmed","29249083","create date:2017/12/19 | first author:Blagrove RC",
"Correction to: The Effect of Natural or Simulated Altitude Training on High-Intensity Intermittent Running Performance in Team-Sport Athletes: A Meta-Analysis.","/pubmed/29189929","Hamlin MJ, Lizamore CA, Hopkins WG.","Sports Med. 2018 May;48(5):1289-1291. doi: 10.1007/s40279-017-0831-y.","Sports Med.  2018","PubMed","citation","PMID:29189929","pubmed","29189929","create date:2017/12/01 | first author:Hamlin MJ",
"The Effect of Head-to-Head Competition on Behavioural Thermoregulation, Thermophysiological Strain and Performance During Exercise in the Heat.","/pubmed/29147922","Corbett J, White DK, Barwood MJ, Wagstaff CRD, Tipton MJ, McMorris T, Costello JT.","Sports Med. 2018 May;48(5):1269-1279. doi: 10.1007/s40279-017-0816-x.","Sports Med.  2018","PubMed","citation","PMID:29147922 | PMCID:PMC5889783","pubmed","29147922","create date:2017/11/18 | first author:Corbett J",
"Test-Retest Reliability and Interpretation of Common Concussion Assessment Tools: Findings from the NCAA-DoD CARE Consortium.","/pubmed/29138991","Broglio SP, Katz BP, Zhao S, McCrea M, McAllister T; CARE Consortium Investigators..","Sports Med. 2018 May;48(5):1255-1268. doi: 10.1007/s40279-017-0813-0. Erratum in: Sports Med. 2018 Mar 26;:. ","Sports Med.  2018","PubMed","citation","PMID:29138991 | PMCID:PMC5889766","pubmed","29138991","create date:2017/11/16 | first author:Broglio SP",
"Running Performance, VO(2max), and Running Economy: The Widespread Issue of Endogenous Selection Bias.","/pubmed/28983866","Borgen NT.","Sports Med. 2018 May;48(5):1049-1058. doi: 10.1007/s40279-017-0789-9. Review.","Sports Med.  2018","PubMed","citation","PMID:28983866","pubmed","28983866","create date:2017/10/07 | first author:Borgen NT",
"The Importance of Muscular Strength: Training Considerations.","/pubmed/29372481","Suchomel TJ, Nimphius S, Bellon CR, Stone MH.","Sports Med. 2018 Apr;48(4):765-785. doi: 10.1007/s40279-018-0862-z. Review.","Sports Med.  2018","PubMed","citation","PMID:29372481","pubmed","29372481","create date:2018/01/27 | first author:Suchomel TJ",
"Is Platelet-Rich Plasma (PRP) Effective in the Treatment of Acute Muscle Injuries? A Systematic Review and Meta-Analysis.","/pubmed/29363053","Grassi A, Napoli F, Romandini I, Samuelsson K, Zaffagnini S, Candrian C, Filardo G.","Sports Med. 2018 Apr;48(4):971-989. doi: 10.1007/s40279-018-0860-1. Review.","Sports Med.  2018","PubMed","citation","PMID:29363053","pubmed","29363053","create date:2018/01/25 | first author:Grassi A",
"Epidemiology of Head Injuries Focusing on Concussions in Team Contact Sports: A Systematic Review.","/pubmed/29349651","Prien A, Grafe A, Rössler R, Junge A, Verhagen E.","Sports Med. 2018 Apr;48(4):953-969. doi: 10.1007/s40279-017-0854-4. Review.","Sports Med.  2018","PubMed","citation","PMID:29349651","pubmed","29349651","create date:2018/01/20 | first author:Prien A",
"Author's Reply to Lv: Comment on: ""Genetic Variants and Anterior Cruciate Ligament Rupture: A Systematic Review"".","/pubmed/29344816","Kaynak M, Nijman F, van Meurs J, Reijman M, Meuffels DE.","Sports Med. 2018 Apr;48(4):1027-1028. doi: 10.1007/s40279-018-0858-8. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29344816","pubmed","29344816","create date:2018/01/19 | first author:Kaynak M",
"Comment on: ""Genetic Variants and Anterior Cruciate Ligament Rupture: A Systematic Review"".","/pubmed/29344815","Lv ZT.","Sports Med. 2018 Apr;48(4):1021-1025. doi: 10.1007/s40279-018-0857-9. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29344815","pubmed","29344815","create date:2018/01/19 | first author:Lv ZT",
"The General Adaptation Syndrome: A Foundation for the Concept of Periodization.","/pubmed/29307100","Cunanan AJ, DeWeese BH, Wagle JP, Carroll KM, Sausaman R, Hornsby WG 3rd, Haff GG, Triplett NT, Pierce KC, Stone MH.","Sports Med. 2018 Apr;48(4):787-797. doi: 10.1007/s40279-017-0855-3. Review.","Sports Med.  2018","PubMed","citation","PMID:29307100","pubmed","29307100","create date:2018/01/08 | first author:Cunanan AJ",
"Injuries in Field Hockey Players: A Systematic Review.","/pubmed/29299879","Barboza SD, Joseph C, Nauta J, van Mechelen W, Verhagen E.","Sports Med. 2018 Apr;48(4):849-866. doi: 10.1007/s40279-017-0839-3. Review. Erratum in: Sports Med. 2018 Feb 14;:. ","Sports Med.  2018","PubMed","citation","PMID:29299879 | PMCID:PMC5856874","pubmed","29299879","create date:2018/01/05 | first author:Barboza SD",
"Talent Identification and Development in Male Football: A Systematic Review.","/pubmed/29299878","Sarmento H, Anguera MT, Pereira A, Araújo D.","Sports Med. 2018 Apr;48(4):907-931. doi: 10.1007/s40279-017-0851-7. Review.","Sports Med.  2018","PubMed","citation","PMID:29299878","pubmed","29299878","create date:2018/01/05 | first author:Sarmento H",
"Cocoa Flavanol Supplementation and Exercise: A Systematic Review.","/pubmed/29299877","Decroix L, Soares DD, Meeusen R, Heyman E, Tonoli C.","Sports Med. 2018 Apr;48(4):867-892. doi: 10.1007/s40279-017-0849-1. Review.","Sports Med.  2018","PubMed","citation","PMID:29299877","pubmed","29299877","create date:2018/01/05 | first author:Decroix L",
"The Incidence of Injury in Amateur Male Rugby Union: A Systematic Review and Meta-Analysis.","/pubmed/29299876","Yeomans C, Kenny IC, Cahalan R, Warrington GD, Harrison AJ, Hayes K, Lyons M, Campbell MJ, Comyns TM.","Sports Med. 2018 Apr;48(4):837-848. doi: 10.1007/s40279-017-0838-4. Review.","Sports Med.  2018","PubMed","citation","PMID:29299876 | PMCID:PMC5856893","pubmed","29299876","create date:2018/01/05 | first author:Yeomans C",
"Balance Training Does Not Alter Reliance on Visual Information during Static Stance in Those with Chronic Ankle Instability: A Systematic Review with Meta-Analysis.","/pubmed/29288435","Song K, Rhodes E, Wikstrom EA.","Sports Med. 2018 Apr;48(4):893-905. doi: 10.1007/s40279-017-0850-8. Review.","Sports Med.  2018","PubMed","citation","PMID:29288435","pubmed","29288435","create date:2017/12/31 | first author:Song K",
"The Effectiveness of Dance Interventions on Physical Health Outcomes Compared to Other Forms of Physical Activity: A Systematic Review and Meta-Analysis.","/pubmed/29270864","Fong Yan A, Cobley S, Chan C, Pappas E, Nicholson LL, Ward RE, Murdoch RE, Gu Y, Trevor BL, Vassallo AJ, Wewege MA, Hiller CE.","Sports Med. 2018 Apr;48(4):933-951. doi: 10.1007/s40279-017-0853-5. Review.","Sports Med.  2018","PubMed","citation","PMID:29270864","pubmed","29270864","create date:2017/12/23 | first author:Fong Yan A",
"What Performance Analysts Need to Know About Research Trends in Association Football (2012-2016): A Systematic Review.","/pubmed/29243038","Sarmento H, Clemente FM, Araújo D, Davids K, McRobert A, Figueiredo A.","Sports Med. 2018 Apr;48(4):799-836. doi: 10.1007/s40279-017-0836-6. Review.","Sports Med.  2018","PubMed","citation","PMID:29243038","pubmed","29243038","create date:2017/12/16 | first author:Sarmento H",
"Periodization Theory: Confronting an Inconvenient Truth.","/pubmed/29189930","Kiely J.","Sports Med. 2018 Apr;48(4):753-764. doi: 10.1007/s40279-017-0823-y.","Sports Med.  2018","PubMed","citation","PMID:29189930 | PMCID:PMC5856877","pubmed","29189930","create date:2017/12/01 | first author:Kiely J",
"Correction to: Tanner-Whitehouse Skeletal Ages in Male Youth Soccer Players: TW2 or TW3?","/pubmed/29164534","Malina RM, Coelho-E-Silva MJ, Figueiredo AJ, Philippaerts RM, Hirose N, Reyes MEP, Gilli G, Benso A, Vaeyens R, Deprez D, Guglielmo LGA, Buranarugsa R.","Sports Med. 2018 Apr;48(4):1029-1030. doi: 10.1007/s40279-017-0827-7.","Sports Med.  2018","PubMed","citation","PMID:29164534","pubmed","29164534","create date:2017/11/23 | first author:Malina RM",
"A Comparison of the Energetic Cost of Running in Marathon Racing Shoes.","/pubmed/29143929","Hoogkamer W, Kipp S, Frank JH, Farina EM, Luo G, Kram R.","Sports Med. 2018 Apr;48(4):1009-1019. doi: 10.1007/s40279-017-0811-2. Erratum in: Sports Med. 2017 Dec 16;:. ","Sports Med.  2018","PubMed","citation","PMID:29143929 | PMCID:PMC5856879","pubmed","29143929","create date:2017/11/17 | first author:Hoogkamer W",
"Tanner-Whitehouse Skeletal Ages in Male Youth Soccer Players: TW2 or TW3?","/pubmed/29082464","Malina RM, Coelho-E-Silva MJ, Figueiredo AJ, Philippaerts RM, Hirose N, Peña Reyes ME, Gilli G, Benso A, Vaeyens R, Deprez D, Guglielmo LGA, Buranarugsa R.","Sports Med. 2018 Apr;48(4):991-1008. doi: 10.1007/s40279-017-0799-7. Erratum in: Sports Med. 2017 Nov 21;:. ","Sports Med.  2018","PubMed","citation","PMID:29082464","pubmed","29082464","create date:2017/10/31 | first author:Malina RM",
"Protection Before Impact: the Potential Neuroprotective Role of Nutritional Supplementation in Sports-Related Head Trauma.","/pubmed/29368186","Oliver JM, Anzalone AJ, Turner SM.","Sports Med. 2018 Mar;48(Suppl 1):39-52. doi: 10.1007/s40279-017-0847-3. Review.","Sports Med.  2018","PubMed","citation","PMID:29368186 | PMCID:PMC5790849","pubmed","29368186","create date:2018/01/26 | first author:Oliver JM",
"Assessing the Role of Muscle Protein Breakdown in Response to Nutrition and Exercise in Humans.","/pubmed/29368185","Tipton KD, Hamilton DL, Gallagher IJ.","Sports Med. 2018 Mar;48(Suppl 1):53-64. doi: 10.1007/s40279-017-0845-5. Review.","Sports Med.  2018","PubMed","citation","PMID:29368185 | PMCID:PMC5790854","pubmed","29368185","create date:2018/01/26 | first author:Tipton KD",
"Does Cold Water or Ice Slurry Ingestion During Exercise Elicit a Net Body Cooling Effect in the Heat?","/pubmed/29368184","Jay O, Morris NB.","Sports Med. 2018 Mar;48(Suppl 1):17-29. doi: 10.1007/s40279-017-0842-8.","Sports Med.  2018","PubMed","citation","PMID:29368184 | PMCID:PMC5790850","pubmed","29368184","create date:2018/01/26 | first author:Jay O",
"Vitamin D and the Athlete: Current Perspectives and New Challenges.","/pubmed/29368183","Owens DJ, Allison R, Close GL.","Sports Med. 2018 Mar;48(Suppl 1):3-16. doi: 10.1007/s40279-017-0841-9.","Sports Med.  2018","PubMed","citation","PMID:29368183 | PMCID:PMC5790847","pubmed","29368183","create date:2018/01/26 | first author:Owens DJ",
"Administration of Caffeine in Alternate Forms.","/pubmed/29368182","Wickham KA, Spriet LL.","Sports Med. 2018 Mar;48(Suppl 1):79-91. doi: 10.1007/s40279-017-0848-2. Review.","Sports Med.  2018","PubMed","citation","PMID:29368182 | PMCID:PMC5790855","pubmed","29368182","create date:2018/01/26 | first author:Wickham KA",
"Drinking Strategies: Planned Drinking Versus Drinking to Thirst.","/pubmed/29368181","Kenefick RW.","Sports Med. 2018 Mar;48(Suppl 1):31-37. doi: 10.1007/s40279-017-0844-6. Review.","Sports Med.  2018","PubMed","citation","PMID:29368181 | PMCID:PMC5790864","pubmed","29368181","create date:2018/01/26 | first author:Kenefick RW",
"Upper Respiratory Symptoms, Gut Health and Mucosal Immunity in Athletes.","/pubmed/29363055","Colbey C, Cox AJ, Pyne DB, Zhang P, Cripps AW, West NP.","Sports Med. 2018 Mar;48(Suppl 1):65-77. doi: 10.1007/s40279-017-0846-4. Review.","Sports Med.  2018","PubMed","citation","PMID:29363055 | PMCID:PMC5790851","pubmed","29363055","create date:2018/01/25 | first author:Colbey C",
"Nutritional and Environmental Influences on Athlete Health and Performance.","/pubmed/29363054","Spriet LL.","Sports Med. 2018 Mar;48(Suppl 1):1-2. doi: 10.1007/s40279-018-0863-y. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29363054 | PMCID:PMC5790857","pubmed","29363054","create date:2018/01/25 | first author:Spriet LL",
"Sleep Interventions Designed to Improve Athletic Performance and Recovery: A Systematic Review of Current Approaches.","/pubmed/29352373","Bonnar D, Bartel K, Kakoschke N, Lang C.","Sports Med. 2018 Mar;48(3):683-703. doi: 10.1007/s40279-017-0832-x. Review.","Sports Med.  2018","PubMed","citation","PMID:29352373","pubmed","29352373","create date:2018/01/21 | first author:Bonnar D",
"The Relationships Between Internal and External Measures of Training Load and Intensity in Team Sports: A Meta-Analysis.","/pubmed/29288436","McLaren SJ, Macpherson TW, Coutts AJ, Hurst C, Spears IR, Weston M.","Sports Med. 2018 Mar;48(3):641-658. doi: 10.1007/s40279-017-0830-z. Review.","Sports Med.  2018","PubMed","citation","PMID:29288436","pubmed","29288436","create date:2017/12/31 | first author:McLaren SJ",
"Endurance Performance is Influenced by Perceptions of Pain and Temperature: Theory, Applications and Safety Considerations.","/pubmed/29270865","Stevens CJ, Mauger AR, Hassmèn P, Taylor L.","Sports Med. 2018 Mar;48(3):525-537. doi: 10.1007/s40279-017-0852-6. Review.","Sports Med.  2018","PubMed","citation","PMID:29270865","pubmed","29270865","create date:2017/12/23 | first author:Stevens CJ",
"Return to Sport in Athletes with Midportion Achilles Tendinopathy: A Qualitative Systematic Review Regarding Definitions and Criteria.","/pubmed/29249084","Habets B, van den Broek AG, Huisstede BMA, Backx FJG, van Cingel REH.","Sports Med. 2018 Mar;48(3):705-723. doi: 10.1007/s40279-017-0833-9. Review.","Sports Med.  2018","PubMed","citation","PMID:29249084 | PMCID:PMC5808052","pubmed","29249084","create date:2017/12/19 | first author:Habets B",
"Epidemiology of Injuries in Women Playing Competitive Team Bat-or-Stick Sports: A Systematic Review and a Meta-Analysis.","/pubmed/29249082","Panagodage Perera NK, Joseph C, Kemp JL, Finch CF.","Sports Med. 2018 Mar;48(3):617-640. doi: 10.1007/s40279-017-0815-y. Review.","Sports Med.  2018","PubMed","citation","PMID:29249082","pubmed","29249082","create date:2017/12/19 | first author:Panagodage Perera NK",
"The Use of Stimulant Medication to Treat Attention-Deficit/Hyperactivity Disorder in Elite Athletes: A Performance and Health Perspective.","/pubmed/29198023","Garner AA, Hansen AA, Baxley C, Ross MJ.","Sports Med. 2018 Mar;48(3):507-512. doi: 10.1007/s40279-017-0829-5.","Sports Med.  2018","PubMed","citation","PMID:29198023","pubmed","29198023","create date:2017/12/05 | first author:Garner AA",
"Sedentary Behavior and Body Weight and Composition in Adults: A Systematic Review and Meta-analysis of Prospective Studies.","/pubmed/29189928","Campbell SDI, Brosnan BJ, Chu AKY, Skeaff CM, Rehrer NJ, Perry TL, Peddie MC.","Sports Med. 2018 Mar;48(3):585-595. doi: 10.1007/s40279-017-0828-6. Review.","Sports Med.  2018","PubMed","citation","PMID:29189928","pubmed","29189928","create date:2017/12/01 | first author:Campbell SDI",
"Comment on: ""Health Benefits of Light-Intensity Physical Activity: A Systematic Review of Accelerometer Data of the National Health and Nutrition Examination Survey (NHANES)"".","/pubmed/29178084","Rey-López JP.","Sports Med. 2018 Mar;48(3):747-748. doi: 10.1007/s40279-017-0826-8. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29178084","pubmed","29178084","create date:2017/11/28 | first author:Rey-López JP",
