"Review: In noncardiac surgery, amiodarone, β-blocker, or statin prophylaxis reduces postoperative AF.,""/pubmed/30014096"",""Sayeed S, Hernandez AF."",""Ann Intern Med. 2018 Jul 17";"169(2):JC7. doi: 10.7326/ACPJC-2018-169-2-007. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30014096"",""pubmed"",""30014096"",""create date:2018/07/18 | first author:Sayeed S"",";
"Review: More-intensive vs less-intensive LDL-cholesterol lowering reduces mortality.,""/pubmed/30014095"",""Yeboah J."",""Ann Intern Med. 2018 Jul 17";"169(2):JC6. doi: 10.7326/ACPJC-2018-169-2-006. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30014095"",""pubmed"",""30014095"",""create date:2018/07/18 | first author:Yeboah J"",";
"Review: SMART reduces asthma exacerbations compared with other controller and relief therapy regimens.,""/pubmed/30014094"",""Thien PF."",""Ann Intern Med. 2018 Jul 17";"169(2):JC5. doi: 10.7326/ACPJC-2018-169-2-005. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30014094"",""pubmed"",""30014094"",""create date:2018/07/18 | first author:Thien PF"",";
"Review: In uncontrolled, persistent asthma, adding LAMAs to inhaled corticosteroids reduce exacerbations.,""/pubmed/30014093"",""Thien PF."",""Ann Intern Med. 2018 Jul 17";"169(2):JC4. doi: 10.7326/ACPJC-2018-169-2-004. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30014093"",""pubmed"",""30014093"",""create date:2018/07/18 | first author:Thien PF"",";
"Review: In adults with type 1 diabetes, SGLT-2 inhibitors reduce HbA1c but increase diabetic ketoacidosis.,""/pubmed/30014092"",""Egan AM, Montori VM."",""Ann Intern Med. 2018 Jul 17";"169(2):JC3. doi: 10.7326/ACPJC-2018-169-2-003. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30014092"",""pubmed"",""30014092"",""create date:2018/07/18 | first author:Egan AM"",";
"Review: In type 2 diabetes, SGLT-2 inhibitors or GLP-1 agonists reduce mortality vs control or DPP-4 inhibitors.,""/pubmed/30014091"",""Egan AM, Montori VM."",""Ann Intern Med. 2018 Jul 17";"169(2):JC2. doi: 10.7326/ACPJC-2018-169-2-002. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30014091"",""pubmed"",""30014091"",""create date:2018/07/18 | first author:Egan AM"",";
"Integrating Treatment at the Intersection of Opioid Use Disorder and Infectious Disease Epidemics in Medical Settings: A Call for Action After a National Academies of Sciences, Engineering, and Medicine Workshop.,""/pubmed/30007032"",""Springer SA, Korthuis PT, Del Rio C."",""Ann Intern Med. 2018 Sep 4";"169(5):335-336. doi: 10.7326/M18-1203. Epub 2018 Jul 13. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30007032 | PMCID:PMC6251491"",""pubmed"",""30007032"",""create date:2018/07/15 | first author:Springer SA"",";
"From Colorectal Cancer Screening Guidelines to Headlines: Beware!,""/pubmed/29987330"",""Bretthauer M, Kalager M, Weinberg DS."",""Ann Intern Med. 2018 Sep 18";"169(6):405-406. doi: 10.7326/M18-1720. Epub 2018 Jul 10. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29987330"",""pubmed"",""29987330"",""create date:2018/07/11 | first author:Bretthauer M"",";
"Comparative Benefits and Harms of Basal Insulin Analogues for Type 2 Diabetes: A Systematic Review and Network Meta-analysis.,""/pubmed/29987326"",""Madenidou AV, Paschos P, Karagiannis T, Katsoula A, Athanasiadou E, Kitsios K, Bekiari E, Matthews DR, Tsapas A."",""Ann Intern Med. 2018 Aug 7";"169(3):165-174. doi: 10.7326/M18-0443. Epub 2018 Jul 10."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29987326"",""pubmed"",""29987326"",""create date:2018/07/11 | first author:Madenidou AV"",";
"Transplanting Hepatitis C Virus-Infected Versus Uninfected Kidneys Into Hepatitis C Virus-Infected Recipients: A Cost-Effectiveness Analysis.,""/pubmed/29987322"",""Eckman MH, Woodle ES, Thakar CV, Paterno F, Sherman KE."",""Ann Intern Med. 2018 Aug 21";"169(4):214-223. doi: 10.7326/M17-3088. Epub 2018 Jul 10."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29987322"",""pubmed"",""29987322"",""create date:2018/07/11 | first author:Eckman MH"",";
"Kidney Transplants for Patients With Hepatitis C Virus Infection.,""/pubmed/29987320"",""[No authors listed]"",""Ann Intern Med. 2018 Aug 21";"169(4). doi: 10.7326/P18-0010. Epub 2018 Jul 10. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29987320"",""pubmed"",""29987320"",""create date:2018/07/11"",";
"Opioid Use Disorder, Stigma, and Transplantation: A Call to Action.,""/pubmed/29987319"",""Wakeman SE, Ladin K, Brennan T, Chung RT."",""Ann Intern Med. 2018 Aug 7";"169(3):188-189. doi: 10.7326/M18-1099. Epub 2018 Jul 10. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29987319"",""pubmed"",""29987319"",""create date:2018/07/11 | first author:Wakeman SE"",";
"New Insights Into Optimal Timing of Hepatitis C Virus Treatment for Dialysis Patients Waitlisted for Kidney Transplant.,""/pubmed/29987318"",""Goldberg DS, Reese PP."",""Ann Intern Med. 2018 Aug 21";"169(4):256-257. doi: 10.7326/M18-1718. Epub 2018 Jul 10. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29987318"",""pubmed"",""29987318"",""create date:2018/07/11 | first author:Goldberg DS"",";
"Cross-sex Hormones and Acute Cardiovascular Events in Transgender Persons: A Cohort Study.,""/pubmed/29987313"",""Getahun D, Nash R, Flanders WD, Baird TC, Becerra-Culqui TA, Cromwell L, Hunkeler E, Lash TL, Millman A, Quinn VP, Robinson B, Roblin D, Silverberg MJ, Safer J, Slovis J, Tangpricha V, Goodman M."",""Ann Intern Med. 2018 Aug 21";"169(4):205-213. doi: 10.7326/M17-2785. Epub 2018 Jul 10."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29987313"",""pubmed"",""29987313"",""create date:2018/07/11 | first author:Getahun D"",";
"Hypertensive Disorders of Pregnancy and Maternal Cardiovascular Disease Risk Factor Development: An Observational Cohort Study.,""/pubmed/29971437"",""Stuart JJ, Tanz LJ, Missmer SA, Rimm EB, Spiegelman D, James-Todd TM, Rich-Edwards JW."",""Ann Intern Med. 2018 Aug 21";"169(4):224-232. doi: 10.7326/M17-2740. Epub 2018 Jul 3."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971437"",""pubmed"",""29971437"",""create date:2018/07/05 | first author:Stuart JJ"",";
"Women's Cardiovascular Health After a Hypertensive Disorder of Pregnancy.,""/pubmed/29971435"",""Fraser A."",""Ann Intern Med. 2018 Aug 21";"169(4):258-259. doi: 10.7326/M18-1443. Epub 2018 Jul 3. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971435"",""pubmed"",""29971435"",""create date:2018/07/05 | first author:Fraser A"",";
"Annals for Educators - 3 July 2018.,""/pubmed/29971426"",""Taichman DB."",""Ann Intern Med. 2018 Jul 3";"169(1):ED1. doi: 10.7326/AFED201807030. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971426"",""pubmed"",""29971426"",""create date:2018/07/05 | first author:Taichman DB"",";
"Concussion.,""/pubmed/29971425"",""Master CL, Mayer AR, Quinn D, Grady MF."",""Ann Intern Med. 2018 Jul 3";"169(1):ITC1-ITC16. doi: 10.7326/AITC201807030."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971425"",""pubmed"",""29971425"",""create date:2018/07/05 | first author:Master CL"",";
"The Box.,""/pubmed/29971424"",""Migliore CK."",""Ann Intern Med. 2018 Jul 3";"169(1):58. doi: 10.7326/M18-0706. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971424"",""pubmed"",""29971424"",""create date:2018/07/05 | first author:Migliore CK"",";
"Autopsy.,""/pubmed/29971423"",""Zuckerman J."",""Ann Intern Med. 2018 Jul 3";"169(1):59. doi: 10.7326/M18-0129. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971423"",""pubmed"",""29971423"",""create date:2018/07/05 | first author:Zuckerman J"",";
"Emergency Room.,""/pubmed/29971422"",""Brice J."",""Ann Intern Med. 2018 Jul 3";"169(1):46. doi: 10.7326/M17-2432. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971422"",""pubmed"",""29971422"",""create date:2018/07/05 | first author:Brice J"",";
"Correction: Transfusion-Transmitted Plasmodium falciparum in a Patient With Sickle Cell Hemoglobinopathy.,""/pubmed/29971421"",""[No authors listed]"",""Ann Intern Med. 2018 Jul 3";"169(1):68. doi: 10.7326/L18-0302. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971421"",""pubmed"",""29971421"",""create date:2018/07/05"",";
"Comparison of Five Major Guidelines for Statin Use in Primary Prevention.,""/pubmed/29971420"",""Mortensen MB, Nordestgaard B."",""Ann Intern Med. 2018 Jul 3";"169(1):67-68. doi: 10.7326/L18-0182. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971420"",""pubmed"",""29971420"",""create date:2018/07/05 | first author:Mortensen MB"",";
"Comparison of Five Major Guidelines for Statin Use in Primary Prevention.,""/pubmed/29971419"",""Lindblad AJ, Korownyk C."",""Ann Intern Med. 2018 Jul 3";"169(1):66-67. doi: 10.7326/L18-0181. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971419"",""pubmed"",""29971419"",""create date:2018/07/05 | first author:Lindblad AJ"",";
"Comparison of Five Major Guidelines for Statin Use in Primary Prevention.,""/pubmed/29971418"",""Giral P."",""Ann Intern Med. 2018 Jul 3";"169(1):67. doi: 10.7326/L18-0180. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971418"",""pubmed"",""29971418"",""create date:2018/07/05 | first author:Giral P"",";
"Firearm-Related Injury and Death.,""/pubmed/29971417"",""Leavitt S."",""Ann Intern Med. 2018 Jul 3";"169(1):64. doi: 10.7326/L18-0166. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971417"",""pubmed"",""29971417"",""create date:2018/07/05 | first author:Leavitt S"",";
"Associations Between Gun Shows and Firearm Deaths and Injuries.,""/pubmed/29971416"",""Matthay EC, Galin J, Farkas K, Rudolph K, Wintemute G, Ahern J."",""Ann Intern Med. 2018 Jul 3";"169(1):66. doi: 10.7326/L18-0105. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971416"",""pubmed"",""29971416"",""create date:2018/07/05 | first author:Matthay EC"",";
"Associations Between Gun Shows and Firearm Deaths and Injuries.,""/pubmed/29971415"",""Ertle AR."",""Ann Intern Med. 2018 Jul 3";"169(1):65-66. doi: 10.7326/L18-0104. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971415"",""pubmed"",""29971415"",""create date:2018/07/05 | first author:Ertle AR"",";
"Associations Between Gun Shows and Firearm Deaths and Injuries.,""/pubmed/29971414"",""Breitbart S."",""Ann Intern Med. 2018 Jul 3";"169(1):65. doi: 10.7326/L18-0103. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971414"",""pubmed"",""29971414"",""create date:2018/07/05 | first author:Breitbart S"",";
"Associations Between Gun Shows and Firearm Deaths and Injuries.,""/pubmed/29971413"",""Xu M."",""Ann Intern Med. 2018 Jul 3";"169(1):65. doi: 10.7326/L18-0102. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971413"",""pubmed"",""29971413"",""create date:2018/07/05 | first author:Xu M"",";
"Web Exclusive. Annals Graphic Medicine - Finding the Funny: Everything.,""/pubmed/29971412"",""Blue JR."",""Ann Intern Med. 2018 Jul 3";"169(1):W1-W5. doi: 10.7326/G17-0019. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971412"",""pubmed"",""29971412"",""create date:2018/07/05 | first author:Blue JR"",";
"High Blood Pressure During Pregnancy and Development of Risk Factors for Cardiovascular Disease.,""/pubmed/29971407"",""[No authors listed]"",""Ann Intern Med. 2018 Aug 21";"169(4). doi: 10.7326/P18-0008. Epub 2018 Jul 3. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971407"",""pubmed"",""29971407"",""create date:2018/07/05"",";
"Recurrent Renal Cysts in a Transplanted Kidney.,""/pubmed/29971405"",""Park M, Nussbaum RL."",""Ann Intern Med. 2018 Nov 6";"169(9):657-658. doi: 10.7326/L18-0177. Epub 2018 Jul 3. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971405"",""pubmed"",""29971405"",""create date:2018/07/05 | first author:Park M"",";
"Marijuana Use, Respiratory Symptoms, and Pulmonary Function: A Systematic Review and Meta-analysis.,""/pubmed/29971337"",""Ghasemiesfe M, Ravi D, Vali M, Korenstein D, Arjomandi M, Frank J, Austin PC, Keyhani S."",""Ann Intern Med. 2018 Jul 17";"169(2):106-115. doi: 10.7326/M18-0522. Epub 2018 Jul 3."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29971337 | PMCID:PMC6231497"",""pubmed"",""29971337"",""create date:2018/07/05 | first author:Ghasemiesfe M"",";
"Defining, Estimating, and Communicating Overdiagnosis in Cancer Screening.,""/pubmed/29946705"",""Davies L, Petitti DB, Martin L, Woo M, Lin JS."",""Ann Intern Med. 2018 Jul 3";"169(1):36-43. doi: 10.7326/M18-0694. Epub 2018 Jun 26."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29946705"",""pubmed"",""29946705"",""create date:2018/06/28 | first author:Davies L"",";
"Brief Commentary: Confusing Treatment Guidelines for Patients With Type 2 Diabetes.,""/pubmed/29946704"",""Hirsch IB, Skyler JS."",""Ann Intern Med. 2018 Aug 21";"169(4):253. doi: 10.7326/M18-1473. Epub 2018 Jun 26. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29946704"",""pubmed"",""29946704"",""create date:2018/06/28 | first author:Hirsch IB"",";
"Percutaneous Ablation Versus Partial and Radical Nephrectomy for T1a Renal Cancer: A Population-Based Analysis.,""/pubmed/29946703"",""Talenfeld AD, Gennarelli RL, Elkin EB, Atoria CL, Durack JC, Huang WC, Kwan SW."",""Ann Intern Med. 2018 Jul 17";"169(2):69-77. doi: 10.7326/M17-0585. Epub 2018 Jun 26."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29946703"",""pubmed"",""29946703"",""create date:2018/06/28 | first author:Talenfeld AD"",";
"Brief Commentary: Glycemic Targets for Older Adults With Type 2 Diabetes.,""/pubmed/29946700"",""Schroeder EB, Karter AJ."",""Ann Intern Med. 2018 Aug 21";"169(4):250-251. doi: 10.7326/M18-1471. Epub 2018 Jun 26. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29946700"",""pubmed"",""29946700"",""create date:2018/06/28 | first author:Schroeder EB"",";
"Brief Commentary: The Glycemic Target Guideline Controversy: Same Evidence, Different Perspectives, and a Proposal for Common Ground.,""/pubmed/29946698"",""Aron DC, Conlin PR, Pogach L."",""Ann Intern Med. 2018 Aug 21";"169(4):248-249. doi: 10.7326/M18-1342. Epub 2018 Jun 26. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29946698"",""pubmed"",""29946698"",""create date:2018/06/28 | first author:Aron DC"",";
"Brief Commentary: Social Determinants of Health and Treatment Targets for Type 2 Diabetes.,""/pubmed/29946692"",""Miles DRB."",""Ann Intern Med. 2018 Aug 21";"169(4):252. doi: 10.7326/M18-1472. Epub 2018 Jun 26. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29946692"",""pubmed"",""29946692"",""create date:2018/06/28 | first author:Miles DRB"",";
"ESPACOMP Medication Adherence Reporting Guideline (EMERGE).,""/pubmed/29946690"",""De Geest S, Zullig LL, Dunbar-Jacob J, Helmy R, Hughes DA, Wilson IB, Vrijens B."",""Ann Intern Med. 2018 Jul 3";"169(1):30-35. doi: 10.7326/M18-0543. Epub 2018 Jun 26."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29946690"",""pubmed"",""29946690"",""create date:2018/06/28 | first author:De Geest S"",";
"Depression and Suicidal Ideation Among HIV-Infected Adults Receiving Efavirenz Versus Nevirapine in Uganda: A Prospective Cohort Study.,""/pubmed/29946683"",""Chang JL, Tsai AC, Musinguzi N, Haberer JE, Boum Y, Muzoora C, Bwana M, Martin JN, Hunt PW, Bangsberg DR, Siedner MJ."",""Ann Intern Med. 2018 Aug 7";"169(3):146-155. doi: 10.7326/M17-2252. Epub 2018 Jun 26."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29946683"",""pubmed"",""29946683"",""create date:2018/06/28 | first author:Chang JL"",";
"Brief Commentary: Laboratory Accuracy of Hemoglobin A1c Ranges and Treatment Targets for Patients With Type 2 Diabetes.,""/pubmed/29946657"",""Burke BV, Hedin S."",""Ann Intern Med. 2018 Jun 26. doi: 10.7326/M18-1482. [Epub ahead of print] No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29946657"",""pubmed"",""29946657"",""create date:2018/06/28 | first author:Burke BV"",";;
"Medication for Opioid Use Disorder After Nonfatal Opioid Overdose and Association With Mortality: A Cohort Study.,""/pubmed/29913516"",""Larochelle MR, Bernson D, Land T, Stopka TJ, Wang N, Xuan Z, Bagley SM, Liebschutz JM, Walley AY."",""Ann Intern Med. 2018 Aug 7";"169(3):137-145. doi: 10.7326/M17-3107. Epub 2018 Jun 19."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913516"",""pubmed"",""29913516"",""create date:2018/06/19 | first author:Larochelle MR"",";
"Two in One: Diagnosing Type 2 Diabetes With Single-Sample Testing.,""/pubmed/29913515"",""Narayan KMV, Jagannathan R."",""Ann Intern Med. 2018 Aug 7";"169(3):193-194. doi: 10.7326/M18-1477. Epub 2018 Jun 19. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913515"",""pubmed"",""29913515"",""create date:2018/06/19 | first author:Narayan KMV"",";
"Overdose Prevention Through Medical Treatment of Opioid Use Disorders.,""/pubmed/29913514"",""Volkow ND, Wargo EM."",""Ann Intern Med. 2018 Aug 7";"169(3):190-192. doi: 10.7326/M18-1397. Epub 2018 Jun 19. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913514"",""pubmed"",""29913514"",""create date:2018/06/19 | first author:Volkow ND"",";
"Annals for Hospitalists - 19 June 2018.,""/pubmed/29913513"",""Wesorick DH, Chopra V."",""Ann Intern Med. 2018 Jun 19";"168(12):HO1. doi: 10.7326/AFHO201806190. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913513"",""pubmed"",""29913513"",""create date:2018/06/19 | first author:Wesorick DH"",";
"Annals for Educators - 19 June 2018.,""/pubmed/29913512"",""Taichman DB."",""Ann Intern Med. 2018 Jun 19";"168(12):ED12. doi: 10.7326/AFED201806190. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913512"",""pubmed"",""29913512"",""create date:2018/06/19 | first author:Taichman DB"",";
"Web Exclusive. Annals Consult Guys - Talking to Our Patients About Firearm Injury.,""/pubmed/29913511"",""Merli GJ, Weitz HH."",""Ann Intern Med. 2018 Jun 19";"168(12):CG1. doi: 10.7326/W18-0011. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913511"",""pubmed"",""29913511"",""create date:2018/06/19 | first author:Merli GJ"",";
"Web Exclusive. Annals for Hospitalists Inpatient Notes - Medical Uncertainty as a Driver of Resource Use-Examining the ""Gray Zones"" of Clinical Care.,""/pubmed/29913510"",""Wray CM, Cho HJ."",""Ann Intern Med. 2018 Jun 19";"168(12):HO2-HO3. doi: 10.7326/M18-1320. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913510"",""pubmed"",""29913510"",""create date:2018/06/19 | first author:Wray CM"",";
"Home Exam.,""/pubmed/29913509"",""Prioleau P."",""Ann Intern Med. 2018 Jun 19";"168(12):880. doi: 10.7326/M18-0968. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913509"",""pubmed"",""29913509"",""create date:2018/06/19 | first author:Prioleau P"",";
"The Persian Poet.,""/pubmed/29913508"",""Fitzgerald FT."",""Ann Intern Med. 2018 Jun 19";"168(12):891-892. doi: 10.7326/M18-0918. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913508"",""pubmed"",""29913508"",""create date:2018/06/19 | first author:Fitzgerald FT"",";
"To a Patient.,""/pubmed/29913507"",""Kaplan RD."",""Ann Intern Med. 2018 Jun 19";"168(12):890. doi: 10.7326/M18-0626. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913507"",""pubmed"",""29913507"",""create date:2018/06/19 | first author:Kaplan RD"",";
"Correction: Pharmacy Benefit Managers, Brand-Name Drug Prices, and Patient Cost Sharing.,""/pubmed/29913506"",""[No authors listed]"",""Ann Intern Med. 2018 Jun 19";"168(12):904. doi: 10.7326/L18-0287. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913506"",""pubmed"",""29913506"",""create date:2018/06/19"",";
"Modernizing Rounds.,""/pubmed/29913505"",""Stein J, Shapiro S."",""Ann Intern Med. 2018 Jun 19";"168(12):903-904. doi: 10.7326/L18-0144. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913505"",""pubmed"",""29913505"",""create date:2018/06/19 | first author:Stein J"",";
"Modernizing Rounds.,""/pubmed/29913504"",""Mossad SB."",""Ann Intern Med. 2018 Jun 19";"168(12):903. doi: 10.7326/L18-0143. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913504"",""pubmed"",""29913504"",""create date:2018/06/19 | first author:Mossad SB"",";
"Hepatitis B Vaccination, Screening, and Linkage to Care.,""/pubmed/29913503"",""Abara WE, Qaseem A, Schillie S, McMahon BJ, Harris AM."",""Ann Intern Med. 2018 Jun 19";"168(12):902-903. doi: 10.7326/L18-0101. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913503"",""pubmed"",""29913503"",""create date:2018/06/19 | first author:Abara WE"",";
"Hepatitis B Vaccination, Screening, and Linkage to Care.,""/pubmed/29913502"",""Lowe DM."",""Ann Intern Med. 2018 Jun 19";"168(12):901-902. doi: 10.7326/L18-0100. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913502"",""pubmed"",""29913502"",""create date:2018/06/19 | first author:Lowe DM"",";
"Hepatitis B Vaccination, Screening, and Linkage to Care.,""/pubmed/29913501"",""Alpern JD, Leventhal TM, Bahr NC."",""Ann Intern Med. 2018 Jun 19";"168(12):902. doi: 10.7326/L18-0099. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913501"",""pubmed"",""29913501"",""create date:2018/06/19 | first author:Alpern JD"",";
"Identifying Trends in Undiagnosed Diabetes in U.S. Adults.,""/pubmed/29913500"",""Selvin E, Wang D, Lee AK, Coresh J, Bergenstal RM."",""Ann Intern Med. 2018 Jun 19";"168(12):900-901. doi: 10.7326/L18-0098. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913500"",""pubmed"",""29913500"",""create date:2018/06/19 | first author:Selvin E"",";
"Identifying Trends in Undiagnosed Diabetes in U.S. Adults.,""/pubmed/29913499"",""Petersen MP, Cefalu WT."",""Ann Intern Med. 2018 Jun 19";"168(12):900. doi: 10.7326/L18-0097. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913499"",""pubmed"",""29913499"",""create date:2018/06/19 | first author:Petersen MP"",";
"Predicting 30-Day Mortality for Patients With Acute Heart Failure in the Emergency Department.,""/pubmed/29913498"",""Miró Ó, Pocock SJ."",""Ann Intern Med. 2018 Jun 19";"168(12):899-900. doi: 10.7326/L18-0096. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913498"",""pubmed"",""29913498"",""create date:2018/06/19 | first author:Miró Ó"",";
"Predicting 30-Day Mortality for Patients With Acute Heart Failure in the Emergency Department.,""/pubmed/29913497"",""Safiri S, Hallajzadeh J, Ayubi E."",""Ann Intern Med. 2018 Jun 19";"168(12):898-899. doi: 10.7326/L18-0095. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913497"",""pubmed"",""29913497"",""create date:2018/06/19 | first author:Safiri S"",";
"In COPD, long-term use of higher doses of inhaled corticosteroids was linked to increased fracture risk.,""/pubmed/29913496"",""O'Donoghue FJ, McDonald CF."",""Ann Intern Med. 2018 Jun 19";"168(12):JC71. doi: 10.7326/ACPJC-2018-168-12-071. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913496"",""pubmed"",""29913496"",""create date:2018/06/19 | first author:O'Donoghue FJ"",";
"Tai chi reduced severity of fibromyalgia symptoms at 24 weeks compared with aerobic exercise.,""/pubmed/29913495"",""Staud R."",""Ann Intern Med. 2018 Jun 19";"168(12):JC70. doi: 10.7326/ACPJC-2018-168-12-070. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913495"",""pubmed"",""29913495"",""create date:2018/06/19 | first author:Staud R"",";
"Hydrocortisone did not reduce mortality at 90 days in patients with septic shock.,""/pubmed/29913494"",""Duran BA, Badgett RG, Simpson SQ."",""Ann Intern Med. 2018 Jun 19";"168(12):JC69. doi: 10.7326/ACPJC-2018-168-12-069. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913494"",""pubmed"",""29913494"",""create date:2018/06/19 | first author:Duran BA"",";
"Hydrocortisone plus fludrocortisone reduced mortality at 90 days in patients with septic shock.,""/pubmed/29913493"",""Duran BA, Badgett RG, Simpson SQ."",""Ann Intern Med. 2018 Jun 19";"168(12):JC68. doi: 10.7326/ACPJC-2018-168-12-068. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913493"",""pubmed"",""29913493"",""create date:2018/06/19 | first author:Duran BA"",";
"Review: In major depressive disorder, antidepressant drugs improve short-term response compared with placebo.,""/pubmed/29913492"",""Budenholzer B."",""Ann Intern Med. 2018 Jun 19";"168(12):JC67. doi: 10.7326/ACPJC-2018-168-12-067. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913492"",""pubmed"",""29913492"",""create date:2018/06/19 | first author:Budenholzer B"",";
"Review: In CAD, CABG reduced 5-year mortality more than PCI in multivessel but not left main disease.,""/pubmed/29913491"",""Bates ER."",""Ann Intern Med. 2018 Jun 19";"168(12):JC66. doi: 10.7326/ACPJC-2018-168-12-066. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:29913491"",""pubmed"",""29913491"",""create date:2018/06/19 | first author:Bates ER"",";
