Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Clinical Outcomes After Anterior Shoulder Stabilization in Overhead Athletes: An Analysis of the MOON Shoulder Instability Consortium.","/pubmed/31042440","Trinh TQ, Naimark MB, Bedi A, Carpenter JE, Robbins CB; MOON Shoulder Instability Group., Grant JA, Miller BS, Ortiz S, Bollier MJ, Kuhn JE, Cox CL, Ma CB, Feeley BT, Zhang AL, McCarty EC, Bravman JT, Bishop JY, Jones GL, Brophy RH, Wright RW, Smith MV, et al.","Am J Sports Med. 2019 May;47(6):1404-1410. doi: 10.1177/0363546519837666.","Am J Sports Med.  2019","PubMed","citation","PMID:31042440","pubmed","31042440","create date:2019/05/03 | first author:Trinh TQ",
"Platelet-Rich Plasma for Patellar Tendinopathy: A Randomized Controlled Trial of Leukocyte-Rich PRP or Leukocyte-Poor PRP Versus Saline.","/pubmed/31038979","Scott A, LaPrade RF, Harmon KG, Filardo G, Kon E, Della Villa S, Bahr R, Moksnes H, Torgalsen T, Lee J, Dragoo JL, Engebretsen L.","Am J Sports Med. 2019 Jun;47(7):1654-1661. doi: 10.1177/0363546519837954. Epub 2019 Apr 30.","Am J Sports Med.  2019","PubMed","citation","PMID:31038979","pubmed","31038979","create date:2019/05/01 | first author:Scott A",
"Effect of a Ketogenic Diet on Submaximal Exercise Capacity and Efficiency in Runners.","/pubmed/31033901","Shaw DM, Merien F, Braakhuis A, Maunder E, Dulson DK.","Med Sci Sports Exerc. 2019 May 9. doi: 10.1249/MSS.0000000000002008. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31033901","pubmed","31033901","create date:2019/04/30 | first author:Shaw DM",
"Post-traumatic stress disorder (PTSD) and other trauma-related mental disorders in elite athletes: a narrative review.","/pubmed/31023859","Aron CM, Harvey S, Hainline B, Hitchcock ME, Reardon CL.","Br J Sports Med. 2019 Jun;53(12):779-784. doi: 10.1136/bjsports-2019-100695. Epub 2019 Apr 25. Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31023859","pubmed","31023859","create date:2019/04/27 | first author:Aron CM",
"Radiographic Prevalence of Symphysis Pubis Abnormalities and Clinical Outcomes in Patients With Femoroacetabular Impingement Syndrome.","/pubmed/30995415","Krishnamoorthy VP, Kunze KN, Beck EC, Cancienne JM, O'Keefe LS, Ayeni OR, Nho SJ.","Am J Sports Med. 2019 May;47(6):1467-1472. doi: 10.1177/0363546519837203. Epub 2019 Apr 17.","Am J Sports Med.  2019","PubMed","citation","PMID:30995415","pubmed","30995415","create date:2019/04/18 | first author:Krishnamoorthy VP",
"Outcomes of Revision Anterior Cruciate Ligament Surgery in Adolescents.","/pubmed/30995103","Ouillette R, Edmonds E, Chambers H, Bastrom T, Pennock A.","Am J Sports Med. 2019 May;47(6):1346-1352. doi: 10.1177/0363546519837173. Epub 2019 Apr 17.","Am J Sports Med.  2019","PubMed","citation","PMID:30995103","pubmed","30995103","create date:2019/04/18 | first author:Ouillette R",
"Partial Transphyseal Anterior Cruciate Ligament Reconstruction: Clinical, Functional, and Radiographic Outcomes.","/pubmed/30995077","Chambers CC, Monroe EJ, Allen CR, Pandya NK.","Am J Sports Med. 2019 May;47(6):1353-1360. doi: 10.1177/0363546519836423. Epub 2019 Apr 17.","Am J Sports Med.  2019","PubMed","citation","PMID:30995077","pubmed","30995077","create date:2019/04/18 | first author:Chambers CC",
"Influence of Sex, Menstrual Cycle, and Menopause Status on the Exercise Pressor Reflex.","/pubmed/30986812","Smith JR, Koepp KE, Berg JD, Akinsanya JG, Olson TP.","Med Sci Sports Exerc. 2019 May;51(5):874-881. doi: 10.1249/MSS.0000000000001877.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:30986812 | PMCID:PMC6467496","pubmed","30986812","create date:2019/04/16 | first author:Smith JR",
"Visual-Spatial Memory Deficits Are Related to Increased Knee Valgus Angle During a Sport-Specific Sidestep Cut.","/pubmed/30986095","Monfort SM, Pradarelli JJ, Grooms DR, Hutchison KA, Onate JA, Chaudhari AMW.","Am J Sports Med. 2019 May;47(6):1488-1495. doi: 10.1177/0363546519834544. Epub 2019 Apr 15.","Am J Sports Med.  2019","PubMed","citation","PMID:30986095","pubmed","30986095","create date:2019/04/16 | first author:Monfort SM",
"Hinge Fractures Are Underestimated on Plain Radiographs After Open Wedge Proximal Tibial Osteotomy: Evaluation by Computed Tomography.","/pubmed/30986094","Lee BS, Jo BK, Bin SI, Kim JM, Lee CR, Kwon YH.","Am J Sports Med. 2019 May;47(6):1370-1375. doi: 10.1177/0363546519836949. Epub 2019 Apr 15.","Am J Sports Med.  2019","PubMed","citation","PMID:30986094","pubmed","30986094","create date:2019/04/16 | first author:Lee BS",
"What is the Prevalence of Hip Intra-Articular Pathologies and Osteoarthritis in Active Athletes with Hip and Groin Pain Compared with Those Without? A Systematic Review and Meta-Analysis.","/pubmed/30972659","Heerey JJ, Kemp JL, Mosler AB, Jones DM, Pizzari T, Scholes MJ, Agricola R, Crossley KM.","Sports Med. 2019 Jun;49(6):951-972. doi: 10.1007/s40279-019-01092-y. Review. Erratum in: Sports Med. 2019 Apr 23;:. ","Sports Med.  2019","PubMed","citation","PMID:30972659","pubmed","30972659","create date:2019/04/12 | first author:Heerey JJ",
"Do Patient Reported Outcome Measurement Information System (PROMIS) Scales Demonstrate Responsiveness as Well as Disease-Specific Scales in Patients Undergoing Knee Arthroscopy?","/pubmed/30969782","Kenney RJ, Houck J, Giordano BD, Baumhauer JF, Herbert M, Maloney MD.","Am J Sports Med. 2019 May;47(6):1396-1403. doi: 10.1177/0363546519832546. Epub 2019 Apr 10.","Am J Sports Med.  2019","PubMed","citation","PMID:30969782","pubmed","30969782","create date:2019/04/11 | first author:Kenney RJ",
"Correction to: Effect of Immobilisation on Neuromuscular Function In Vivo in Humans: A Systematic Review.","/pubmed/30949978","Campbell M, Varley-Campbell J, Fulford J, Taylor B, Mileva KN, Bowtell JL.","Sports Med. 2019 Jun;49(6):981-986. doi: 10.1007/s40279-019-01100-1.","Sports Med.  2019","PubMed","citation","PMID:30949978","pubmed","30949978","create date:2019/04/06 | first author:Campbell M",
"Exercise Frequency Determines Heart Rate Variability Gains in Older People: A Meta-Analysis and Meta-Regression.","/pubmed/30945205","Raffin J, Barthélémy JC, Dupré C, Pichot V, Berger M, Féasson L, Busso T, Da Costa A, Colvez A, Montuy-Coquard C, Bouvier R, Bongue B, Roche F, Hupin D.","Sports Med. 2019 May;49(5):719-729. doi: 10.1007/s40279-019-01097-7. Review.","Sports Med.  2019","PubMed","citation","PMID:30945205","pubmed","30945205","create date:2019/04/05 | first author:Raffin J",
"Psychotherapy for mental health symptoms and disorders in elite athletes: a narrative review.","/pubmed/30944086","Stillman MA, Glick ID, McDuff D, Reardon CL, Hitchcock ME, Fitch VM, Hainline B.","Br J Sports Med. 2019 Jun;53(12):767-771. doi: 10.1136/bjsports-2019-100654. Epub 2019 Apr 3. Review.","Br J Sports Med.  2019","PubMed","citation","PMID:30944086","pubmed","30944086","create date:2019/04/05 | first author:Stillman MA",
"Weightlifting Overhead Pressing Derivatives: A Review of the Literature.","/pubmed/30924081","Soriano MA, Suchomel TJ, Comfort P.","Sports Med. 2019 Jun;49(6):867-885. doi: 10.1007/s40279-019-01096-8. Review.","Sports Med.  2019","PubMed","citation","PMID:30924081 | PMCID:PMC6548056","pubmed","30924081","create date:2019/03/30 | first author:Soriano MA",
"What is the Evidence for and Validity of Return-to-Sport Testing after Anterior Cruciate Ligament Reconstruction Surgery? A Systematic Review and Meta-Analysis.","/pubmed/30905035","Webster KE, Hewett TE.","Sports Med. 2019 Jun;49(6):917-929. doi: 10.1007/s40279-019-01093-x. Review.","Sports Med.  2019","PubMed","citation","PMID:30905035","pubmed","30905035","create date:2019/03/25 | first author:Webster KE",
"Reliability, Validity and Utility of Inertial Sensor Systems for Postural Control Assessment in Sport Science and Medicine Applications: A Systematic Review.","/pubmed/30903440","Johnston W, O'Reilly M, Argent R, Caulfield B.","Sports Med. 2019 May;49(5):783-818. doi: 10.1007/s40279-019-01095-9. Review.","Sports Med.  2019","PubMed","citation","PMID:30903440","pubmed","30903440","create date:2019/03/25 | first author:Johnston W",
"Effect of Immobilisation on Neuromuscular Function In Vivo in Humans: A Systematic Review.","/pubmed/30900205","Campbell M, Varley-Campbell J, Fulford J, Taylor B, Mileva KN, Bowtell JL.","Sports Med. 2019 Jun;49(6):931-950. doi: 10.1007/s40279-019-01088-8. Review. Erratum in: Sports Med. 2019 Apr 4;:. ","Sports Med.  2019","PubMed","citation","PMID:30900205 | PMCID:PMC6548068","pubmed","30900205","create date:2019/03/23 | first author:Campbell M",
"Acute Effects of Citrulline Supplementation on High-Intensity Strength and Power Performance: A Systematic Review and Meta-Analysis.","/pubmed/30895562","Trexler ET, Persky AM, Ryan ED, Schwartz TA, Stoner L, Smith-Ryan AE.","Sports Med. 2019 May;49(5):707-718. doi: 10.1007/s40279-019-01091-z. Review.","Sports Med.  2019","PubMed","citation","PMID:30895562","pubmed","30895562","create date:2019/03/22 | first author:Trexler ET",
"Anti-doping Policy, Therapeutic Use Exemption and Medication Use in Athletes with Asthma: A Narrative Review and Critical Appraisal of Current Regulations.","/pubmed/30887312","Allen H, Backhouse SH, Hull JH, Price OJ.","Sports Med. 2019 May;49(5):659-668. doi: 10.1007/s40279-019-01075-z. Review.","Sports Med.  2019","PubMed","citation","PMID:30887312 | PMCID:PMC6459780","pubmed","30887312","create date:2019/03/20 | first author:Allen H",
"Effects of Small-Sided Games vs. Conventional Endurance Training on Endurance Performance in Male Youth Soccer Players: A Meta-Analytical Comparison.","/pubmed/30868441","Moran J, Blagrove RC, Drury B, Fernandes JFT, Paxton K, Chaabene H, Ramirez-Campillo R.","Sports Med. 2019 May;49(5):731-742. doi: 10.1007/s40279-019-01086-w. Review.","Sports Med.  2019","PubMed","citation","PMID:30868441","pubmed","30868441","create date:2019/03/15 | first author:Moran J",
"Behavioral Correlates of Muscular Fitness in Children and Adolescents: A Systematic Review.","/pubmed/30864143","Smith JJ, Eather N, Weaver RG, Riley N, Beets MW, Lubans DR.","Sports Med. 2019 Jun;49(6):887-904. doi: 10.1007/s40279-019-01089-7. Review.","Sports Med.  2019","PubMed","citation","PMID:30864143","pubmed","30864143","create date:2019/03/14 | first author:Smith JJ",
"Impact of acetylsalicylic acid on primary prevention of cardiovascular diseases: A meta-analysis of randomized trials.","/pubmed/30861689","Upadhaya S, Madala S, Baniya R, Saginala K, Khan J.","Eur J Prev Cardiol. 2019 May;26(7):746-749. doi: 10.1177/2047487318816387. Epub 2018 Nov 30.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:30861689","pubmed","30861689","create date:2019/03/14 | first author:Upadhaya S",
"A Systematic Review and Meta-Analysis of Crossover Studies Comparing Physiological, Perceptual and Performance Measures Between Treadmill and Overground Running.","/pubmed/30847825","Miller JR, Van Hooren B, Bishop C, Buckley JD, Willy RW, Fuller JT.","Sports Med. 2019 May;49(5):763-782. doi: 10.1007/s40279-019-01087-9. Review.","Sports Med.  2019","PubMed","citation","PMID:30847825","pubmed","30847825","create date:2019/03/09 | first author:Miller JR",
"Training Considerations for Optimising Endurance Development: An Alternate Concurrent Training Perspective.","/pubmed/30847824","Doma K, Deakin GB, Schumann M, Bentley DJ.","Sports Med. 2019 May;49(5):669-682. doi: 10.1007/s40279-019-01072-2. Review.","Sports Med.  2019","PubMed","citation","PMID:30847824","pubmed","30847824","create date:2019/03/09 | first author:Doma K",
"Acute Effects of Resistance Exercise on Cognitive Function in Healthy Adults: A Systematic Review with Multilevel Meta-Analysis.","/pubmed/30838520","Wilke J, Giesche F, Klier K, Vogt L, Herrmann E, Banzer W.","Sports Med. 2019 Jun;49(6):905-916. doi: 10.1007/s40279-019-01085-x. Review.","Sports Med.  2019","PubMed","citation","PMID:30838520","pubmed","30838520","create date:2019/03/07 | first author:Wilke J",
"Relative Efficacy of Different Exercises for Pain, Function, Performance and Quality of Life in Knee and Hip Osteoarthritis: Systematic Review and Network Meta-Analysis.","/pubmed/30830561","Goh SL, Persson MSM, Stocks J, Hou Y, Welton NJ, Lin J, Hall MC, Doherty M, Zhang W.","Sports Med. 2019 May;49(5):743-761. doi: 10.1007/s40279-019-01082-0. Review.","Sports Med.  2019","PubMed","citation","PMID:30830561 | PMCID:PMC6459784","pubmed","30830561","create date:2019/03/05 | first author:Goh SL",
"Comment on: ""Effects of Carbohydrate Mouth Rinse on Cycling Time Trial Performance: A Systematic Review and Meta-Analysis"".","/pubmed/30805912","Li S, Wu Y, Cao Y.","Sports Med. 2019 May;49(5):819-821. doi: 10.1007/s40279-019-01076-y. No abstract available. ","Sports Med.  2019","PubMed","citation","PMID:30805912","pubmed","30805912","create date:2019/02/26 | first author:Li S",
"Reply to Li et al.: Comment on ""Effects of Carbohydrate Mouth Rinse on Cycling Time Trial Performance: A Systematic Review and Meta-Analysis"".","/pubmed/30805911","Brietzke C, Franco-Alvarenga PE, Pires FO.","Sports Med. 2019 May;49(5):823-825. doi: 10.1007/s40279-019-01077-x. No abstract available. ","Sports Med.  2019","PubMed","citation","PMID:30805911","pubmed","30805911","create date:2019/02/26 | first author:Brietzke C",
"The effects of exercise interventions on health and fitness of firefighters: A meta-analysis.","/pubmed/30779389","Andrews KL, Gallagher S, Herring MP.","Scand J Med Sci Sports. 2019 Jun;29(6):780-790. doi: 10.1111/sms.13411. Epub 2019 Mar 10.","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:30779389","pubmed","30779389","create date:2019/02/20 | first author:Andrews KL",
"Is interval training the magic bullet for fat loss? A systematic review and meta-analysis comparing moderate-intensity continuous training with high-intensity interval training (HIIT).","/pubmed/30765340","Viana RB, Naves JPA, Coswig VS, de Lira CAB, Steele J, Fisher JP, Gentil P.","Br J Sports Med. 2019 May;53(10):655-664. doi: 10.1136/bjsports-2018-099928. Epub 2019 Feb 14.","Br J Sports Med.  2019","PubMed","citation","PMID:30765340","pubmed","30765340","create date:2019/02/16 | first author:Viana RB",
"The role of cervical muscles in mitigating concussion.","/pubmed/30745221","Eckersley CP, Nightingale RW, Luck JF, Bass CR.","J Sci Med Sport. 2019 Jun;22(6):667-671. doi: 10.1016/j.jsams.2019.01.009. Epub 2019 Jan 18.","J Sci Med Sport.  2019","PubMed","citation","PMID:30745221","pubmed","30745221","create date:2019/02/13 | first author:Eckersley CP",
"Assessing the psychosocial factors associated with adherence to exercise referral schemes: A systematic review.","/pubmed/30742334","Eynon M, Foad J, Downey J, Bowmer Y, Mills H.","Scand J Med Sci Sports. 2019 May;29(5):638-650. doi: 10.1111/sms.13403. Epub 2019 Mar 7.","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:30742334","pubmed","30742334","create date:2019/02/12 | first author:Eynon M",
"A Physiologically Based Approach to Prescribing Exercise Following a Sport-Related Concussion.","/pubmed/30742254","Worts PR, Burkhart SO, Kim JS.","Sports Med. 2019 May;49(5):683-706. doi: 10.1007/s40279-019-01065-1. Review.","Sports Med.  2019","PubMed","citation","PMID:30742254","pubmed","30742254","create date:2019/02/12 | first author:Worts PR",
"Principles of Motor Learning to Support Neuroplasticity After ACL Injury: Implications for Optimizing Performance and Reducing Risk of Second ACL Injury.","/pubmed/30719683","Gokeler A, Neuhaus D, Benjaminse A, Grooms DR, Baumeister J.","Sports Med. 2019 Jun;49(6):853-865. doi: 10.1007/s40279-019-01058-0. Review. Erratum in: Sports Med. 2019 Feb 21;:. ","Sports Med.  2019","PubMed","citation","PMID:30719683 | PMCID:PMC6548061","pubmed","30719683","create date:2019/02/06 | first author:Gokeler A",
"Blood Flow Restriction Only Increases Myofibrillar Protein Synthesis with Exercise.","/pubmed/30694972","Nyakayiru J, Fuchs CJ, Trommelen J, Smeets JSJ, Senden JM, Gijsen AP, Zorenc AH, VAN Loon LJC, Verdijk LB.","Med Sci Sports Exerc. 2019 Jun;51(6):1137-1145. doi: 10.1249/MSS.0000000000001899.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:30694972","pubmed","30694972","create date:2019/01/30 | first author:Nyakayiru J",
"Removing relative age effects from youth swimming: The development and testing of corrective adjustment procedures.","/pubmed/30665755","Cobley S, Abbott S, Eisenhuth J, Salter J, McGregor D, Romann M.","J Sci Med Sport. 2019 Jun;22(6):735-740. doi: 10.1016/j.jsams.2018.12.013. Epub 2019 Jan 18.","J Sci Med Sport.  2019","PubMed","citation","PMID:30665755","pubmed","30665755","create date:2019/01/23 | first author:Cobley S",
"Mild hypohydration impairs cycle ergometry performance in the heat: A blinded study.","/pubmed/30659665","Adams JD, Scott DM, Brand NA, Suh HG, Seal AD, McDermott BP, Ganio MS, Kavouras SA.","Scand J Med Sci Sports. 2019 May;29(5):686-695. doi: 10.1111/sms.13386. Epub 2019 Feb 12.","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:30659665","pubmed","30659665","create date:2019/01/20 | first author:Adams JD",
"Similar Isokinetic Strength Preinjury and at Return to Sport after Hamstring Injury.","/pubmed/30640285","VAN Dyk N, Wangensteen A, Vermeulen R, Whiteley R, Bahr R, Tol JL, Witvrouw E.","Med Sci Sports Exerc. 2019 Jun;51(6):1091-1098. doi: 10.1249/MSS.0000000000001900.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:30640285","pubmed","30640285","create date:2019/01/15 | first author:VAN Dyk N",
"Longitudinal changes in domains of physical activity during childhood and adolescence: A systematic review.","/pubmed/30630743","Kemp BJ, Cliff DP, Chong KH, Parrish AM.","J Sci Med Sport. 2019 Jun;22(6):695-701. doi: 10.1016/j.jsams.2018.12.012. Epub 2018 Dec 21.","J Sci Med Sport.  2019","PubMed","citation","PMID:30630743","pubmed","30630743","create date:2019/01/12 | first author:Kemp BJ",
"Acute carbohydrate ingestion does not influence the post-exercise iron-regulatory response in elite keto-adapted race walkers.","/pubmed/30630742","McKay AKA, Peeling P, Pyne DB, Welvaert M, Tee N, Leckey JJ, Sharma AP, Ross MLR, Garvican-Lewis LA, van Swelm RPL, Laarakkers CM, Burke LM.","J Sci Med Sport. 2019 Jun;22(6):635-640. doi: 10.1016/j.jsams.2018.12.015. Epub 2019 Jan 4.","J Sci Med Sport.  2019","PubMed","citation","PMID:30630742","pubmed","30630742","create date:2019/01/12 | first author:McKay AKA",
"Razor hamstring curl and Nordic hamstring exercise architectural adaptations: Impact of exercise selection and intensity.","/pubmed/30629773","Pollard CW, Opar DA, Williams MD, Bourne MN, Timmins RG.","Scand J Med Sci Sports. 2019 May;29(5):706-715. doi: 10.1111/sms.13381. Epub 2019 Feb 5.","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:30629773","pubmed","30629773","create date:2019/01/11 | first author:Pollard CW",
"Physiological Responses to Exercise in Pediatric Heart Transplant Recipients.","/pubmed/30629048","Bovard JM, DE Souza AM, Harris KC, Human DG, Hosking MCK, Potts JE, Armstrong K, Sandor GGS, Cote AT.","Med Sci Sports Exerc. 2019 May;51(5):850-857. doi: 10.1249/MSS.0000000000001889.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:30629048","pubmed","30629048","create date:2019/01/11 | first author:Bovard JM",
"Women Experience the Same Ergogenic Response to Caffeine as Men.","/pubmed/30629046","Skinner TL, Desbrow B, Arapova J, Schaumberg MA, Osborne J, Grant GD, Anoopkumar-Dukie S, Leveritt MD.","Med Sci Sports Exerc. 2019 Jun;51(6):1195-1202. doi: 10.1249/MSS.0000000000001885.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:30629046","pubmed","30629046","create date:2019/01/11 | first author:Skinner TL",
"The application of mental fatigue research to elite team sport performance: New perspectives.","/pubmed/30606625","Russell S, Jenkins D, Smith M, Halson S, Kelly V.","J Sci Med Sport. 2019 Jun;22(6):723-728. doi: 10.1016/j.jsams.2018.12.008. Epub 2018 Dec 21. Review.","J Sci Med Sport.  2019","PubMed","citation","PMID:30606625","pubmed","30606625","create date:2019/01/05 | first author:Russell S",
"Ischemic Preconditioning, O2 Kinetics, and Performance in Normoxia and Hypoxia.","/pubmed/30601792","Wiggins CC, Constantini K, Paris HL, Mickleborough TD, Chapman RF.","Med Sci Sports Exerc. 2019 May;51(5):900-911. doi: 10.1249/MSS.0000000000001882.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:30601792","pubmed","30601792","create date:2019/01/03 | first author:Wiggins CC",
"From entry to elite: The relative age effect in the Australian football talent pathway.","/pubmed/30598253","Tribolet R, Watsford ML, Coutts AJ, Smith C, Fransen J.","J Sci Med Sport. 2019 Jun;22(6):741-745. doi: 10.1016/j.jsams.2018.12.014. Epub 2018 Dec 24.","J Sci Med Sport.  2019","PubMed","citation","PMID:30598253","pubmed","30598253","create date:2019/01/02 | first author:Tribolet R",
"The effects of menthol on exercise performance and thermal sensation: A meta-analysis.","/pubmed/30554924","Jeffries O, Waldron M.","J Sci Med Sport. 2019 Jun;22(6):707-715. doi: 10.1016/j.jsams.2018.12.002. Epub 2018 Dec 6. Review.","J Sci Med Sport.  2019","PubMed","citation","PMID:30554924","pubmed","30554924","create date:2018/12/18 | first author:Jeffries O",
"Cognition in breast cancer survivors: A pilot study of interval and continuous exercise.","/pubmed/30554923","Northey JM, Pumpa KL, Quinlan C, Ikin A, Toohey K, Smee DJ, Rattray B.","J Sci Med Sport. 2019 May;22(5):580-585. doi: 10.1016/j.jsams.2018.11.026. Epub 2018 Dec 6.","J Sci Med Sport.  2019","PubMed","citation","PMID:30554923","pubmed","30554923","create date:2018/12/18 | first author:Northey JM",
"Reliability of FORCE COMBAT™: A Canadian army fitness objective.","/pubmed/30554922","Reilly T, Walsh E, Stockbrugger B.","J Sci Med Sport. 2019 May;22(5):591-595. doi: 10.1016/j.jsams.2018.11.013. Epub 2018 Nov 22.","J Sci Med Sport.  2019","PubMed","citation","PMID:30554922","pubmed","30554922","create date:2018/12/18 | first author:Reilly T",
"Effects of a school-based physical activity program on retinal microcirculation and cognitive function in adolescents.","/pubmed/30553766","Ludyga S, Köchli S, Pühse U, Gerber M, Hanssen H.","J Sci Med Sport. 2019 Jun;22(6):672-676. doi: 10.1016/j.jsams.2018.11.029. Epub 2018 Dec 6.","J Sci Med Sport.  2019","PubMed","citation","PMID:30553766","pubmed","30553766","create date:2018/12/17 | first author:Ludyga S",
"The effect of 1,3-butanediol and carbohydrate supplementation on running performance.","/pubmed/30553764","Scott BE, Laursen PB, James LJ, Boxer B, Chandler Z, Lam E, Gascoyne T, Messenger J, Mears SA.","J Sci Med Sport. 2019 Jun;22(6):702-706. doi: 10.1016/j.jsams.2018.11.027. Epub 2018 Dec 6.","J Sci Med Sport.  2019","PubMed","citation","PMID:30553764","pubmed","30553764","create date:2018/12/17 | first author:Scott BE",
"Preschool children's physical activity and cardiovascular disease risk: A systematic review.","/pubmed/30545675","Bell LA, Fletcher EA, Timperio A, Vuillermin P, Hesketh K.","J Sci Med Sport. 2019 May;22(5):568-573. doi: 10.1016/j.jsams.2018.11.021. Epub 2018 Nov 28.","J Sci Med Sport.  2019","PubMed","citation","PMID:30545675","pubmed","30545675","create date:2018/12/14 | first author:Bell LA",
"Impact of blood pressure lowering, cholesterol lowering and their combination in Asians and non-Asians in those without cardiovascular disease: an analysis of the HOPE 3 study.","/pubmed/30537846","Pais P, Jung H, Dans A, Zhu J, Liu L, Kamath D, Bosch J, Lonn E, Yusuf S.","Eur J Prev Cardiol. 2019 May;26(7):681-697. doi: 10.1177/2047487318819019. Epub 2018 Dec 11.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:30537846","pubmed","30537846","create date:2018/12/13 | first author:Pais P",
"Validation of a Mobile Application Water Planning Tool for Road Race Event Organizers.","/pubmed/30531484","Cheuvront SN, Sollanek KJ, Fattman K, Troyanos C.","Med Sci Sports Exerc. 2019 May;51(5):1040-1046. doi: 10.1249/MSS.0000000000001861.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:30531484","pubmed","30531484","create date:2018/12/12 | first author:Cheuvront SN",
"Cost-effectiveness of low-dose rivaroxaban and aspirin versus aspirin alone in people with peripheral or carotid artery disease: An Australian healthcare perspective.","/pubmed/30526023","Zomer E, Si S, Hird TR, Liew D, Owen AJ, Tonkin A, Reid CM, Ademi Z.","Eur J Prev Cardiol. 2019 May;26(8):858-868. doi: 10.1177/2047487318817910. Epub 2018 Dec 10.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:30526023","pubmed","30526023","create date:2018/12/12 | first author:Zomer E",
"Abrasion injuries on artificial turf: A systematic review.","/pubmed/30503328","Twomey DM, Petrass LA, Fleming P, Lenehan K.","J Sci Med Sport. 2019 May;22(5):550-556. doi: 10.1016/j.jsams.2018.11.005. Epub 2018 Nov 16.","J Sci Med Sport.  2019","PubMed","citation","PMID:30503328","pubmed","30503328","create date:2018/12/07 | first author:Twomey DM",
"Female rugby union injuries in New Zealand: A review of five years (2013-2017) of Accident Compensation Corporation moderate to severe claims and costs.","/pubmed/30477931","King D, Hume PA, Hardaker N, Cummins C, Clark T, Pearce AJ, Gissane C.","J Sci Med Sport. 2019 May;22(5):532-537. doi: 10.1016/j.jsams.2018.10.015. Epub 2018 Nov 6.","J Sci Med Sport.  2019","PubMed","citation","PMID:30477931","pubmed","30477931","create date:2018/11/28 | first author:King D",
"A systematic overview to quantify the gender imbalance in cardiovascular rehabilitation trials.","/pubmed/30400760","Cugusi L, Mercuro G.","Eur J Prev Cardiol. 2019 May;26(7):776-781. doi: 10.1177/2047487318811415. Epub 2018 Nov 6. No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:30400760","pubmed","30400760","create date:2018/11/08 | first author:Cugusi L",
"Association between serum vitamin D levels and cardiorespiratory fitness in the adult population of the USA.","/pubmed/30373395","Marawan A, Kurbanova N, Qayyum R.","Eur J Prev Cardiol. 2019 May;26(7):750-755. doi: 10.1177/2047487318807279. Epub 2018 Oct 30.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:30373395","pubmed","30373395","create date:2018/10/31 | first author:Marawan A",
"Evaluation of guideline-endorsed red flags to screen for fracture in patients presenting with low back pain.","/pubmed/30337350","Parreira PCS, Maher CG, Traeger AC, Hancock MJ, Downie A, Koes BW, Ferreira ML.","Br J Sports Med. 2019 May;53(10):648-654. doi: 10.1136/bjsports-2018-099525. Epub 2018 Oct 18.","Br J Sports Med.  2019","PubMed","citation","PMID:30337350","pubmed","30337350","create date:2018/10/20 | first author:Parreira PCS",
"Exercise training to reduce cardiovascular risk in patients with metabolic syndrome and type 2 diabetes mellitus: How does it work?","/pubmed/30317879","Kränkel N, Bahls M, Van Craenenbroeck EM, Adams V, Serratosa L, Solberg EE, Hansen D, Dörr M, Kemps H.","Eur J Prev Cardiol. 2019 May;26(7):701-708. doi: 10.1177/2047487318805158. Epub 2018 Oct 15.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:30317879","pubmed","30317879","create date:2018/10/16 | first author:Kränkel N",
"What Should We Do About Habitual Caffeine Use in Athletes?","/pubmed/30173351","Pickering C, Kiely J.","Sports Med. 2019 Jun;49(6):833-842. doi: 10.1007/s40279-018-0980-7.","Sports Med.  2019","PubMed","citation","PMID:30173351 | PMCID:PMC6548063","pubmed","30173351","create date:2018/09/03 | first author:Pickering C",
"Musculoskeletal Injury Risk After Sport-Related Concussion: A Systematic Review and Meta-analysis.","/pubmed/30074832","McPherson AL, Nagai T, Webster KE, Hewett TE.","Am J Sports Med. 2019 Jun;47(7):1754-1762. doi: 10.1177/0363546518785901. Epub 2018 Aug 3.","Am J Sports Med.  2019","PubMed","citation","PMID:30074832","pubmed","30074832","create date:2018/08/04 | first author:McPherson AL",
